"BehaviorSpace results (NetLogo 6.0.1)"
"pollution.nlogo"
"experiment"
"08/16/2018 16:05:58:533 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","punishedTurtlesWeight","surroundingWasteWeight","punishedCounterWeight","cleaningAmount","agentNumber","wasteAmount","[step]","mean [pollution] of patches"
"2033","0.5","0.75","0.5","0.02","300","15","1000","0.3858034894398776"
"2034","0.5","0.75","0.5","0.02","300","15","1000","0.4788980716253719"
"2035","0.5","0.75","0.5","0.02","300","15","1000","0.5110192837465878"
"2036","0.5","0.75","0.5","0.02","300","15","1000","0.5343801652892854"
"2037","0.5","0.75","0.5","0.02","300","15","1000","0.4297887970615453"
"2038","0.5","0.75","0.5","0.02","300","15","1000","0.5009550045913997"
"2039","0.5","0.75","0.5","0.02","300","15","1000","0.39645546372822044"
"2040","0.5","0.75","0.5","0.02","300","15","1000","0.5207162534435529"
"2041","0.5","0.75","0.75","0.02","300","15","1000","0.5139761248852464"
"2042","0.5","0.75","0.75","0.02","300","15","1000","0.3851790633609101"
"2044","0.5","0.75","0.75","0.02","300","15","1000","0.4215977961432839"
"2043","0.5","0.75","0.75","0.02","300","15","1000","0.4815426997245477"
"2045","0.5","0.75","0.75","0.02","300","15","1000","0.6431588613407023"
"2046","0.5","0.75","0.75","0.02","300","15","1000","0.44541781450875045"
"2047","0.5","0.75","0.75","0.02","300","15","1000","0.5519559228650384"
"2048","0.5","0.75","0.75","0.02","300","15","1000","0.43081726354456235"
"2049","0.5","0.75","0.75","0.02","300","15","1000","0.45327823691462704"
"2050","0.5","0.75","0.75","0.02","300","15","1000","0.5522865013774392"
"2051","0.5","0.75","0.75","0.02","300","15","1000","0.5134435261708288"
"2052","0.5","0.75","0.75","0.02","300","15","1000","0.4933149678604507"
"2053","0.5","0.75","0.75","0.02","300","15","1000","0.4855280073462201"
"2054","0.5","0.75","0.75","0.02","300","15","1000","0.507033976124914"
"2055","0.5","0.75","0.75","0.02","300","15","1000","0.4532047750229827"
"2056","0.5","0.75","0.75","0.02","300","15","1000","0.4867401285583388"
"2057","0.5","0.75","0.75","0.02","300","15","1000","0.4788613406795396"
"2058","0.5","0.75","0.75","0.02","300","15","1000","0.49370064279157994"
"2059","0.5","0.75","0.75","0.02","300","15","1000","0.4433792470156413"
"2060","0.5","0.75","0.75","0.02","300","15","1000","0.48409550045916655"
"2061","0.5","0.75","0.75","0.02","300","15","1000","0.5616896235078372"
"2062","0.5","0.75","0.75","0.02","300","15","1000","0.5312213039486137"
"2063","0.5","0.75","0.75","0.02","300","15","1000","0.5167676767677049"
"2064","0.5","0.75","0.75","0.02","300","15","1000","0.41680440771352306"
"2065","0.5","0.75","0.75","0.02","300","15","1000","0.5877685950413527"
"2066","0.5","0.75","0.75","0.02","300","15","1000","0.5800367309458473"
"2067","0.5","0.75","0.75","0.02","300","15","1000","0.48690541781454066"
"2068","0.5","0.75","0.75","0.02","300","15","1000","0.3927456382002105"
"2069","0.5","0.75","0.75","0.02","300","15","1000","0.510523415977992"
"2070","0.5","0.75","0.75","0.02","300","15","1000","0.46139577594125564"
"2071","0.5","0.75","1","0.02","300","15","1000","0.5296602387511778"
"2072","0.5","0.75","1","0.02","300","15","1000","0.4361432506887292"
"2073","0.5","0.75","1","0.02","300","15","1000","0.5306152433425444"
"2074","0.5","0.75","1","0.02","300","15","1000","0.5446280991735846"
"2075","0.5","0.75","1","0.02","300","15","1000","0.5625160697888295"
"2076","0.5","0.75","1","0.02","300","15","1000","0.4735353535353756"
"2077","0.5","0.75","1","0.02","300","15","1000","0.384885215794335"
"2079","0.5","0.75","1","0.02","300","15","1000","0.45908172635448835"
"2078","0.5","0.75","1","0.02","300","15","1000","0.4557208448117758"
"2080","0.5","0.75","1","0.02","300","15","1000","0.47368227731867774"
"2081","0.5","0.75","1","0.02","300","15","1000","0.45559228650140465"
"2082","0.5","0.75","1","0.02","300","15","1000","0.4940679522497926"
"2083","0.5","0.75","1","0.02","300","15","1000","0.3653443526171055"
"2084","0.5","0.75","1","0.02","300","15","1000","0.5743250688705511"
"2085","0.5","0.75","1","0.02","300","15","1000","0.48789715335172734"
"2086","0.5","0.75","1","0.02","300","15","1000","0.4984573002755119"
"2087","0.5","0.75","1","0.02","300","15","1000","0.4624609733700965"
"2088","0.5","0.75","1","0.02","300","15","1000","0.5206244260790046"
"2089","0.5","0.75","1","0.02","300","15","1000","0.5246097337006764"
"2090","0.5","0.75","1","0.02","300","15","1000","0.5231037649219734"
"2091","0.5","0.75","1","0.02","300","15","1000","0.5434159779614635"
"2092","0.5","0.75","1","0.02","300","15","1000","0.5639853076216942"
"2093","0.5","0.75","1","0.02","300","15","1000","0.6323415977961722"
"2094","0.5","0.75","1","0.02","300","15","1000","0.4726170798898339"
"2096","0.5","0.75","1","0.02","300","15","1000","0.5246280991735846"
"2095","0.5","0.75","1","0.02","300","15","1000","0.5238383838384175"
"2097","0.5","0.75","1","0.02","300","15","1000","0.48130394857670383"
"2098","0.5","0.75","1","0.02","300","15","1000","0.4600550964187612"
"2099","0.5","0.75","1","0.02","300","15","1000","0.48470156106522627"
"2100","0.5","0.75","1","0.02","300","15","1000","0.3946189164371309"
"2101","0.5","1","0","0.02","300","15","1000","0.45052341597799095"
"2102","0.5","1","0","0.02","300","15","1000","0.5343801652892914"
"2103","0.5","1","0","0.02","300","15","1000","0.4571717171717461"
"2104","0.5","1","0","0.02","300","15","1000","0.6621671258035231"
"2106","0.5","1","0","0.02","300","15","1000","0.48464646464649896"
"2105","0.5","1","0","0.02","300","15","1000","0.5437465564738599"
"2107","0.5","1","0","0.02","300","15","1000","0.6390633608815687"
"2108","0.5","1","0","0.02","300","15","1000","0.5354453627181267"
"2109","0.5","1","0","0.02","300","15","1000","0.505711662075331"
"2110","0.5","1","0","0.02","300","15","1000","0.5501928374655964"
"2111","0.5","1","0","0.02","300","15","1000","0.4237098255280388"
"2112","0.5","1","0","0.02","300","15","1000","0.68874196510563"
"2113","0.5","1","0","0.02","300","15","1000","0.5456565656565949"
"2114","0.5","1","0","0.02","300","15","1000","0.6496786042240875"
"2115","0.5","1","0","0.02","300","15","1000","0.6154820936639375"
"2116","0.5","1","0","0.02","300","15","1000","0.4756106519743176"
"2117","0.5","1","0","0.02","300","15","1000","0.5861707988981075"
"2118","0.5","1","0","0.02","300","15","1000","0.49906336088157166"
"2119","0.5","1","0","0.02","300","15","1000","0.5602754820936798"
"2120","0.5","1","0","0.02","300","15","1000","0.6997796143250903"
"2121","0.5","1","0","0.02","300","15","1000","0.524646464646497"
"2122","0.5","1","0","0.02","300","15","1000","0.6240587695133434"
"2123","0.5","1","0","0.02","300","15","1000","0.41592286501380654"
"2124","0.5","1","0","0.02","300","15","1000","0.5848668503214302"
"2125","0.5","1","0","0.02","300","15","1000","0.5611386593205026"
"2127","0.5","1","0","0.02","300","15","1000","0.43397612488524845"
"2126","0.5","1","0","0.02","300","15","1000","0.5955188246097628"
"2128","0.5","1","0","0.02","300","15","1000","0.4321028466483326"
"2129","0.5","1","0","0.02","300","15","1000","0.459687786960547"
"2130","0.5","1","0","0.02","300","15","1000","0.5772084481175661"
"2131","0.5","1","0.25","0.02","300","15","1000","0.6082460973370326"
"2132","0.5","1","0.25","0.02","300","15","1000","0.4208631772268452"
"2133","0.5","1","0.25","0.02","300","15","1000","0.6047199265381439"
"2134","0.5","1","0.25","0.02","300","15","1000","0.4276951331497042"
"2135","0.5","1","0.25","0.02","300","15","1000","0.43054178145090194"
"2136","0.5","1","0.25","0.02","300","15","1000","0.4638751147842378"
"2137","0.5","1","0.25","0.02","300","15","1000","0.5297337006428183"
"2138","0.5","1","0.25","0.02","300","15","1000","0.5276033057851508"
"2139","0.5","1","0.25","0.02","300","15","1000","0.6097520661157363"
"2140","0.5","1","0.25","0.02","300","15","1000","0.481616161616191"
"2141","0.5","1","0.25","0.02","300","15","1000","0.6120110192837803"
"2142","0.5","1","0.25","0.02","300","15","1000","0.5252525252525498"
"2143","0.5","1","0.25","0.02","300","15","1000","0.6262626262626518"
"2144","0.5","1","0.25","0.02","300","15","1000","0.5255096418733052"
"2145","0.5","1","0.25","0.02","300","15","1000","0.6275298438935057"
"2146","0.5","1","0.25","0.02","300","15","1000","0.4596694214876316"
"2147","0.5","1","0.25","0.02","300","15","1000","0.5885583103765208"
"2148","0.5","1","0.25","0.02","300","15","1000","0.44383838383841817"
"2149","0.5","1","0.25","0.02","300","15","1000","0.7162901744720196"
"2150","0.5","1","0.25","0.02","300","15","1000","0.5681726354453913"
"2151","0.5","1","0.25","0.02","300","15","1000","0.5289439853076524"
"2152","0.5","1","0.25","0.02","300","15","1000","0.6271258034894757"
"2153","0.5","1","0.25","0.02","300","15","1000","0.4334618916437358"
"2154","0.5","1","0.25","0.02","300","15","1000","0.4946923783287755"
"2155","0.5","1","0.25","0.02","300","15","1000","0.5334802571166498"
"2156","0.5","1","0.25","0.02","300","15","1000","0.4694582185491584"
"2157","0.5","1","0.25","0.02","300","15","1000","0.5827548209366622"
"2158","0.5","1","0.25","0.02","300","15","1000","0.49426997245181997"
"2159","0.5","1","0.25","0.02","300","15","1000","0.43151515151518494"
"2160","0.5","1","0.25","0.02","300","15","1000","0.4559963269054488"
"2161","0.5","1","0.5","0.02","300","15","1000","0.5764554637282211"
"2162","0.5","1","0.5","0.02","300","15","1000","0.5373186409550375"
"2163","0.5","1","0.5","0.02","300","15","1000","0.5213406795225309"
"2164","0.5","1","0.5","0.02","300","15","1000","0.6023875114784514"
"2165","0.5","1","0.5","0.02","300","15","1000","0.45755739210286617"
"2166","0.5","1","0.5","0.02","300","15","1000","0.38337924701564385"
"2167","0.5","1","0.5","0.02","300","15","1000","0.6239118457300574"
"2168","0.5","1","0.5","0.02","300","15","1000","0.5652341597796476"
"2169","0.5","1","0.5","0.02","300","15","1000","0.6071625344352857"
"2170","0.5","1","0.5","0.02","300","15","1000","0.648154269972472"
"2171","0.5","1","0.5","0.02","300","15","1000","0.4375022956841411"
"2173","0.5","1","0.5","0.02","300","15","1000","0.4995959595959842"
"2172","0.5","1","0.5","0.02","300","15","1000","0.5141965105601711"
"2174","0.5","1","0.5","0.02","300","15","1000","0.5916437098255574"
"2175","0.5","1","0.5","0.02","300","15","1000","0.5466666666667019"
"2176","0.5","1","0.5","0.02","300","15","1000","0.5710927456382336"
"2177","0.5","1","0.5","0.02","300","15","1000","0.6251790633609099"
"2178","0.5","1","0.5","0.02","300","15","1000","0.6025711662075595"
"2179","0.5","1","0.5","0.02","300","15","1000","0.5199449035812973"
"2180","0.5","1","0.5","0.02","300","15","1000","0.6557208448117736"
"2181","0.5","1","0.5","0.02","300","15","1000","0.4676767676767948"
"2182","0.5","1","0.5","0.02","300","15","1000","0.5455096418733032"
"2183","0.5","1","0.5","0.02","300","15","1000","0.461671258034922"
"2184","0.5","1","0.5","0.02","300","15","1000","0.5357208448117711"
"2185","0.5","1","0.5","0.02","300","15","1000","0.4514967860422731"
"2186","0.5","1","0.5","0.02","300","15","1000","0.7912947658402445"
"2187","0.5","1","0.5","0.02","300","15","1000","0.41687786960517426"
"2188","0.5","1","0.5","0.02","300","15","1000","0.5450321395776194"
"2189","0.5","1","0.5","0.02","300","15","1000","0.5004040404040662"
"2190","0.5","1","0.5","0.02","300","15","1000","0.702938475665787"
"2191","0.5","1","0.75","0.02","300","15","1000","0.6105050505050716"
"2192","0.5","1","0.75","0.02","300","15","1000","0.5287603305785389"
"2193","0.5","1","0.75","0.02","300","15","1000","0.53509641873281"
"2194","0.5","1","0.75","0.02","300","15","1000","0.5357759412305164"
"2196","0.5","1","0.75","0.02","300","15","1000","0.43094582185494407"
"2195","0.5","1","0.75","0.02","300","15","1000","0.474912764003706"
"2197","0.5","1","0.75","0.02","300","15","1000","0.617281910009212"
"2198","0.5","1","0.75","0.02","300","15","1000","0.4634343434343694"
"2199","0.5","1","0.75","0.02","300","15","1000","0.5017814508723967"
"2200","0.5","1","0.75","0.02","300","15","1000","0.5739761248852443"
"2201","0.5","1","0.75","0.02","300","15","1000","0.508337924701592"
"2202","0.5","1","0.75","0.02","300","15","1000","0.4380165289256377"
"2203","0.5","1","0.75","0.02","300","15","1000","0.5855096418733113"
"2204","0.5","1","0.75","0.02","300","15","1000","0.4829017447199525"
"2205","0.5","1","0.75","0.02","300","15","1000","0.5879522497704582"
"2206","0.5","1","0.75","0.02","300","15","1000","0.398089990817298"
"2207","0.5","1","0.75","0.02","300","15","1000","0.43693296602390685"
"2208","0.5","1","0.75","0.02","300","15","1000","0.6431037649219807"
"2209","0.5","1","0.75","0.02","300","15","1000","0.5469054178145362"
"2210","0.5","1","0.75","0.02","300","15","1000","0.43052341597798516"
"2211","0.5","1","0.75","0.02","300","15","1000","0.5585123966942434"
"2212","0.5","1","0.75","0.02","300","15","1000","0.5023140495868095"
"2213","0.5","1","0.75","0.02","300","15","1000","0.63906336088157"
"2214","0.5","1","0.75","0.02","300","15","1000","0.6861157024793558"
"2215","0.5","1","0.75","0.02","300","15","1000","0.504370982552829"
"2216","0.5","1","0.75","0.02","300","15","1000","0.33133149678607177"
"2218","0.5","1","0.75","0.02","300","15","1000","0.5357759412305133"
"2217","0.5","1","0.75","0.02","300","15","1000","0.5256565656565916"
"2219","0.5","1","0.75","0.02","300","15","1000","0.5271992653811179"
"2220","0.5","1","0.75","0.02","300","15","1000","0.4732598714417228"
"2221","0.5","1","1","0.02","300","15","1000","0.5852341597796399"
"2222","0.5","1","1","0.02","300","15","1000","0.6725436179981943"
"2223","0.5","1","1","0.02","300","15","1000","0.45617998163455886"
"2224","0.5","1","1","0.02","300","15","1000","0.6052708907254629"
"2225","0.5","1","1","0.02","300","15","1000","0.5973370064279455"
"2226","0.5","1","1","0.02","300","15","1000","0.5647933884297817"
"2227","0.5","1","1","0.02","300","15","1000","0.6164554637282155"
"2228","0.5","1","1","0.02","300","15","1000","0.3294765840220658"
"2229","0.5","1","1","0.02","300","15","1000","0.5400000000000321"
"2230","0.5","1","1","0.02","300","15","1000","0.5575573921028701"
"2231","0.5","1","1","0.02","300","15","1000","0.4315518824610069"
"2232","0.5","1","1","0.02","300","15","1000","0.5140863177227081"
"2233","0.5","1","1","0.02","300","15","1000","0.6315151515151867"
"2234","0.5","1","1","0.02","300","15","1000","0.48923783287423156"
"2235","0.5","1","1","0.02","300","15","1000","0.4515335169880817"
"2236","0.5","1","1","0.02","300","15","1000","0.5995041322314224"
"2237","0.5","1","1","0.02","300","15","1000","0.4608815426997585"
"2238","0.5","1","1","0.02","300","15","1000","0.5956841138659481"
"2239","0.5","1","1","0.02","300","15","1000","0.567713498622622"
"2240","0.5","1","1","0.02","300","15","1000","0.6456565656565905"
"2241","0.5","1","1","0.02","300","15","1000","0.48279155188249"
"2242","0.5","1","1","0.02","300","15","1000","0.5918824609733963"
"2243","0.5","1","1","0.02","300","15","1000","0.49553719008267794"
"2244","0.5","1","1","0.02","300","15","1000","0.5490541781451148"
"2245","0.5","1","1","0.02","300","15","1000","0.42295684113868864"
"2246","0.5","1","1","0.02","300","15","1000","0.5063360881543021"
"2247","0.5","1","1","0.02","300","15","1000","0.5925252525252802"
"2248","0.5","1","1","0.02","300","15","1000","0.635904499540892"
"2249","0.5","1","1","0.02","300","15","1000","0.5212855831037957"
"2250","0.5","1","1","0.02","300","15","1000","0.47994490358129727"
"2251","0.75","0","0","0.02","300","15","1000","0"
"2252","0.75","0","0","0.02","300","15","1000","0"
"2253","0.75","0","0","0.02","300","15","1000","0"
"2254","0.75","0","0","0.02","300","15","1000","0"
"2255","0.75","0","0","0.02","300","15","1000","0"
"2257","0.75","0","0","0.02","300","15","1000","0"
"2256","0.75","0","0","0.02","300","15","1000","0"
"2259","0.75","0","0","0.02","300","15","1000","0"
"2258","0.75","0","0","0.02","300","15","1000","0"
"2260","0.75","0","0","0.02","300","15","1000","0"
"2261","0.75","0","0","0.02","300","15","1000","0"
"2262","0.75","0","0","0.02","300","15","1000","0"
"2263","0.75","0","0","0.02","300","15","1000","0"
"2264","0.75","0","0","0.02","300","15","1000","0"
"2265","0.75","0","0","0.02","300","15","1000","0"
"2266","0.75","0","0","0.02","300","15","1000","0"
"2267","0.75","0","0","0.02","300","15","1000","0"
"2268","0.75","0","0","0.02","300","15","1000","0"
"2269","0.75","0","0","0.02","300","15","1000","0"
"2270","0.75","0","0","0.02","300","15","1000","0"
"2271","0.75","0","0","0.02","300","15","1000","0"
"2272","0.75","0","0","0.02","300","15","1000","0"
"2273","0.75","0","0","0.02","300","15","1000","0"
"2274","0.75","0","0","0.02","300","15","1000","0"
"2275","0.75","0","0","0.02","300","15","1000","0"
"2276","0.75","0","0","0.02","300","15","1000","0"
"2277","0.75","0","0","0.02","300","15","1000","0"
"2278","0.75","0","0","0.02","300","15","1000","0"
"2279","0.75","0","0","0.02","300","15","1000","0"
"2280","0.75","0","0","0.02","300","15","1000","0"
"2281","0.75","0","0.25","0.02","300","15","1000","0"
"2282","0.75","0","0.25","0.02","300","15","1000","0"
"2283","0.75","0","0.25","0.02","300","15","1000","0"
"2284","0.75","0","0.25","0.02","300","15","1000","0"
"2286","0.75","0","0.25","0.02","300","15","1000","0"
"2285","0.75","0","0.25","0.02","300","15","1000","0"
"2287","0.75","0","0.25","0.02","300","15","1000","0"
"2288","0.75","0","0.25","0.02","300","15","1000","0"
"2289","0.75","0","0.25","0.02","300","15","1000","0"
"2290","0.75","0","0.25","0.02","300","15","1000","0"
"2291","0.75","0","0.25","0.02","300","15","1000","0"
"2292","0.75","0","0.25","0.02","300","15","1000","0"
"2293","0.75","0","0.25","0.02","300","15","1000","0"
"2294","0.75","0","0.25","0.02","300","15","1000","0"
"2295","0.75","0","0.25","0.02","300","15","1000","0"
"2296","0.75","0","0.25","0.02","300","15","1000","0"
"2297","0.75","0","0.25","0.02","300","15","1000","0"
"2298","0.75","0","0.25","0.02","300","15","1000","0"
"2299","0.75","0","0.25","0.02","300","15","1000","0"
"2300","0.75","0","0.25","0.02","300","15","1000","0"
"2301","0.75","0","0.25","0.02","300","15","1000","0"
"2302","0.75","0","0.25","0.02","300","15","1000","0"
"2303","0.75","0","0.25","0.02","300","15","1000","0"
"2304","0.75","0","0.25","0.02","300","15","1000","0"
"2305","0.75","0","0.25","0.02","300","15","1000","0"
"2306","0.75","0","0.25","0.02","300","15","1000","0"
"2307","0.75","0","0.25","0.02","300","15","1000","0"
"2308","0.75","0","0.25","0.02","300","15","1000","0"
"2309","0.75","0","0.25","0.02","300","15","1000","0"
"2310","0.75","0","0.25","0.02","300","15","1000","0"
"2311","0.75","0","0.5","0.02","300","15","1000","0"
"2312","0.75","0","0.5","0.02","300","15","1000","0"
"2313","0.75","0","0.5","0.02","300","15","1000","0"
"2314","0.75","0","0.5","0.02","300","15","1000","0"
"2315","0.75","0","0.5","0.02","300","15","1000","0"
"2316","0.75","0","0.5","0.02","300","15","1000","0"
"2317","0.75","0","0.5","0.02","300","15","1000","0"
"2318","0.75","0","0.5","0.02","300","15","1000","0"
"2319","0.75","0","0.5","0.02","300","15","1000","0"
"2320","0.75","0","0.5","0.02","300","15","1000","0"
"2321","0.75","0","0.5","0.02","300","15","1000","0"
"2322","0.75","0","0.5","0.02","300","15","1000","0"
"2323","0.75","0","0.5","0.02","300","15","1000","0"
"2324","0.75","0","0.5","0.02","300","15","1000","0"
"2325","0.75","0","0.5","0.02","300","15","1000","0"
"2326","0.75","0","0.5","0.02","300","15","1000","0"
"2327","0.75","0","0.5","0.02","300","15","1000","0"
"2328","0.75","0","0.5","0.02","300","15","1000","0"
"2329","0.75","0","0.5","0.02","300","15","1000","0"
"2330","0.75","0","0.5","0.02","300","15","1000","0"
"2331","0.75","0","0.5","0.02","300","15","1000","0"
"2332","0.75","0","0.5","0.02","300","15","1000","0"
"2333","0.75","0","0.5","0.02","300","15","1000","0"
"2334","0.75","0","0.5","0.02","300","15","1000","0"
"2336","0.75","0","0.5","0.02","300","15","1000","0"
"2335","0.75","0","0.5","0.02","300","15","1000","0"
"2337","0.75","0","0.5","0.02","300","15","1000","0"
"2338","0.75","0","0.5","0.02","300","15","1000","0"
"2339","0.75","0","0.5","0.02","300","15","1000","0"
"2340","0.75","0","0.5","0.02","300","15","1000","0"
"2341","0.75","0","0.75","0.02","300","15","1000","0"
"2342","0.75","0","0.75","0.02","300","15","1000","0"
"2343","0.75","0","0.75","0.02","300","15","1000","0"
"2344","0.75","0","0.75","0.02","300","15","1000","0"
"2345","0.75","0","0.75","0.02","300","15","1000","0"
"2346","0.75","0","0.75","0.02","300","15","1000","0"
"2347","0.75","0","0.75","0.02","300","15","1000","0"
"2349","0.75","0","0.75","0.02","300","15","1000","0"
"2348","0.75","0","0.75","0.02","300","15","1000","0"
"2350","0.75","0","0.75","0.02","300","15","1000","0"
"2351","0.75","0","0.75","0.02","300","15","1000","0"
"2352","0.75","0","0.75","0.02","300","15","1000","0"
"2353","0.75","0","0.75","0.02","300","15","1000","0"
"2354","0.75","0","0.75","0.02","300","15","1000","0"
"2355","0.75","0","0.75","0.02","300","15","1000","0"
"2356","0.75","0","0.75","0.02","300","15","1000","0"
"2357","0.75","0","0.75","0.02","300","15","1000","0"
"2358","0.75","0","0.75","0.02","300","15","1000","0"
"2359","0.75","0","0.75","0.02","300","15","1000","0"
"2360","0.75","0","0.75","0.02","300","15","1000","0"
"2361","0.75","0","0.75","0.02","300","15","1000","0"
"2362","0.75","0","0.75","0.02","300","15","1000","0"
"2363","0.75","0","0.75","0.02","300","15","1000","0"
"2364","0.75","0","0.75","0.02","300","15","1000","0"
"2365","0.75","0","0.75","0.02","300","15","1000","0"
"2366","0.75","0","0.75","0.02","300","15","1000","0"
"2367","0.75","0","0.75","0.02","300","15","1000","0"
"2368","0.75","0","0.75","0.02","300","15","1000","0"
"2369","0.75","0","0.75","0.02","300","15","1000","0"
"2371","0.75","0","1","0.02","300","15","1000","0"
"2370","0.75","0","0.75","0.02","300","15","1000","0"
"2372","0.75","0","1","0.02","300","15","1000","0"
"2373","0.75","0","1","0.02","300","15","1000","0"
"2374","0.75","0","1","0.02","300","15","1000","0"
"2376","0.75","0","1","0.02","300","15","1000","0"
"2375","0.75","0","1","0.02","300","15","1000","0"
"2377","0.75","0","1","0.02","300","15","1000","0"
"2378","0.75","0","1","0.02","300","15","1000","0"
"2379","0.75","0","1","0.02","300","15","1000","0"
"2380","0.75","0","1","0.02","300","15","1000","0"
"2381","0.75","0","1","0.02","300","15","1000","0"
"2382","0.75","0","1","0.02","300","15","1000","0"
"2383","0.75","0","1","0.02","300","15","1000","0"
"2384","0.75","0","1","0.02","300","15","1000","0"
"2385","0.75","0","1","0.02","300","15","1000","0"
"2386","0.75","0","1","0.02","300","15","1000","0"
"2387","0.75","0","1","0.02","300","15","1000","0"
"2388","0.75","0","1","0.02","300","15","1000","0"
"2389","0.75","0","1","0.02","300","15","1000","0"
"2390","0.75","0","1","0.02","300","15","1000","0"
"2391","0.75","0","1","0.02","300","15","1000","0"
"2392","0.75","0","1","0.02","300","15","1000","0"
"2393","0.75","0","1","0.02","300","15","1000","0"
"2395","0.75","0","1","0.02","300","15","1000","0"
"2394","0.75","0","1","0.02","300","15","1000","0"
"2396","0.75","0","1","0.02","300","15","1000","0"
"2397","0.75","0","1","0.02","300","15","1000","0"
"2398","0.75","0","1","0.02","300","15","1000","0"
"2399","0.75","0","1","0.02","300","15","1000","0"
"2400","0.75","0","1","0.02","300","15","1000","0"
"2401","0.75","0.25","0","0.02","300","15","1000","0.41469237832876304"
"2402","0.75","0.25","0","0.02","300","15","1000","0.38455463728193934"
"2403","0.75","0.25","0","0.02","300","15","1000","0.3442424242424467"
"2404","0.75","0.25","0","0.02","300","15","1000","0.42027548209368737"
"2405","0.75","0.25","0","0.02","300","15","1000","0.342314049586792"
"2406","0.75","0.25","0","0.02","300","15","1000","0.40905417814510936"
"2407","0.75","0.25","0","0.02","300","15","1000","0.3917906336088371"
"2408","0.75","0.25","0","0.02","300","15","1000","0.3256565656565929"
"2409","0.75","0.25","0","0.02","300","15","1000","0.32973370064281"
"2410","0.75","0.25","0","0.02","300","15","1000","0.4000918273645719"
"2411","0.75","0.25","0","0.02","300","15","1000","0.286501377410489"
"2412","0.75","0.25","0","0.02","300","15","1000","0.17682277318643308"
"2413","0.75","0.25","0","0.02","300","15","1000","0.390523415977983"
"2414","0.75","0.25","0","0.02","300","15","1000","0.46097337006429834"
"2415","0.75","0.25","0","0.02","300","15","1000","0.30323232323234384"
"2416","0.75","0.25","0","0.02","300","15","1000","0.3369696969697216"
"2417","0.75","0.25","0","0.02","300","15","1000","0.30424242424244574"
"2418","0.75","0.25","0","0.02","300","15","1000","0.2892378328742186"
"2419","0.75","0.25","0","0.02","300","15","1000","0.2859320477502548"
"2420","0.75","0.25","0","0.02","300","15","1000","0.41972451790636"
"2421","0.75","0.25","0","0.02","300","15","1000","0.32134067952252277"
"2422","0.75","0.25","0","0.02","300","15","1000","0.3638016528925885"
"2423","0.75","0.25","0","0.02","300","15","1000","0.26233241505970845"
"2424","0.75","0.25","0","0.02","300","15","1000","0.3116620752984611"
"2425","0.75","0.25","0","0.02","300","15","1000","0.30089990817265944"
"2426","0.75","0.25","0","0.02","300","15","1000","0.46192837465567577"
"2427","0.75","0.25","0","0.02","300","15","1000","0.23913682277320564"
"2428","0.75","0.25","0","0.02","300","15","1000","0.3217263544536478"
"2429","0.75","0.25","0","0.02","300","15","1000","0.328154269972474"
"2430","0.75","0.25","0","0.02","300","15","1000","0.31395775941232956"
"2431","0.75","0.25","0.25","0.02","300","15","1000","0.4631772268136154"
"2432","0.75","0.25","0.25","0.02","300","15","1000","0.5024793388429982"
"2434","0.75","0.25","0.25","0.02","300","15","1000","0.27505968778698475"
"2433","0.75","0.25","0.25","0.02","300","15","1000","0.2959412304867068"
"2435","0.75","0.25","0.25","0.02","300","15","1000","0.3931313131313351"
"2436","0.75","0.25","0.25","0.02","300","15","1000","0.2529292929293142"
"2437","0.75","0.25","0.25","0.02","300","15","1000","0.3127089072543838"
"2438","0.75","0.25","0.25","0.02","300","15","1000","0.39406795224979596"
"2439","0.75","0.25","0.25","0.02","300","15","1000","0.31687786960516834"
"2440","0.75","0.25","0.25","0.02","300","15","1000","0.3338292011019515"
"2441","0.75","0.25","0.25","0.02","300","15","1000","0.28569329660241227"
"2442","0.75","0.25","0.25","0.02","300","15","1000","0.27493112947661147"
"2443","0.75","0.25","0.25","0.02","300","15","1000","0.2492561983471303"
"2444","0.75","0.25","0.25","0.02","300","15","1000","0.2782369146005761"
"2445","0.75","0.25","0.25","0.02","300","15","1000","0.2779981634527341"
"2446","0.75","0.25","0.25","0.02","300","15","1000","0.35059687786962745"
"2447","0.75","0.25","0.25","0.02","300","15","1000","0.4250688705234409"
"2448","0.75","0.25","0.25","0.02","300","15","1000","0.33761248852159975"
"2449","0.75","0.25","0.25","0.02","300","15","1000","0.3497520661157274"
"2450","0.75","0.25","0.25","0.02","300","15","1000","0.3031772268136161"
"2451","0.75","0.25","0.25","0.02","300","15","1000","0.2550964187328042"
"2452","0.75","0.25","0.25","0.02","300","15","1000","0.36530762167128317"
"2453","0.75","0.25","0.25","0.02","300","15","1000","0.3235812672176517"
"2455","0.75","0.25","0.25","0.02","300","15","1000","0.29482093663914527"
"2454","0.75","0.25","0.25","0.02","300","15","1000","0.3570982552800977"
"2456","0.75","0.25","0.25","0.02","300","15","1000","0.32056932966025853"
"2457","0.75","0.25","0.25","0.02","300","15","1000","0.28477502295686646"
"2458","0.75","0.25","0.25","0.02","300","15","1000","0.36235078053261743"
"2459","0.75","0.25","0.25","0.02","300","15","1000","0.25443526170800823"
"2460","0.75","0.25","0.25","0.02","300","15","1000","0.3076584022038769"
